endTime,artistName,trackName,msPlayed
2023-11-16 14:17,Act of Rage,La La Land,250838
2023-11-16 14:28,Radical Redemption,Can You Dance,82321
2023-11-16 14:45,Radical Redemption,Can You Dance,89893
2023-11-16 14:48,Fraw,The Raw Breaker,176992
2023-11-16 14:51,Sub Sonik,Hardstyle Fanatics,162774
2023-11-16 14:53,Riot Shift,DROP DEAD,133500
2023-11-16 14:57,Brennan Heart,Lose My Mind - Sub Zero Project Remix,253012
2023-11-16 15:00,Warface,Dead End,168000
2023-11-16 15:03,Warface,Dead End,168000
2023-11-16 15:07,DEEZL,CYBERGORE,197585
2023-11-16 15:22,Oliver Tree,Miss You - Bonus Track,206000
2023-11-16 15:25,BoyWithUke,Sick of U (with Oliver Tree),168676
2023-11-16 15:29,Oliver Tree,All I Got,146802
2023-11-16 15:31,Oliver Tree,All I Got,72271
2023-11-16 15:33,Oliver Tree,All That,166991
2023-11-16 15:36,Oliver Tree,Hurt,145147
2023-11-16 15:37,Oliver Tree,Wasteland,69870
2023-11-16 16:09,Oliver Tree,Wasteland,1080
2023-11-16 19:44,Oliver Tree,Wasteland,122757
2023-11-16 19:46,Oliver Tree,Life Goes On,161803
2023-11-16 20:02,Oliver Tree,Miss You - Bonus Track,197878
2023-11-16 22:30,Moses,We Are Venom,4210
2023-11-16 22:33,Oliver Tree,Miss You - Bonus Track,206000
2023-11-16 22:36,BoyWithUke,Sick of U (with Oliver Tree),168676
2023-11-16 22:39,Oliver Tree,Life Goes On,161803
2023-11-16 22:41,TWISTED,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,164629
2023-11-16 22:44,Oliver Tree,Essence (feat. Super Computer),168359
2023-11-16 22:47,Oliver Tree,Here We Go Again,164541
2023-11-16 22:49,Oliver Tree,Hurt,145147
2023-11-16 22:52,Oliver Tree,Miss You - Sped Up Version,171701
2023-11-16 23:49,Oliver Tree,One & Only,126611
2023-11-17 17:57,Oliver Tree,Miss You - Bonus Track,8313
2023-11-17 18:00,Oliver Tree,Cowboys Don’t Cry,189969
2023-11-17 18:03,Oliver Tree,All That,166991
2023-11-17 18:05,Oliver Tree,I Hate You,162877
2023-11-17 18:08,Oliver Tree,Lies Came Out My Mouth,150678
2023-11-17 18:10,Oliver Tree,You're Not There,119203
2023-11-17 18:29,Oliver Tree,Turn It Up (feat. Tommy Cash),5765
2023-11-17 23:10,Oliver Tree,Turn It Up (feat. Tommy Cash),123950
2023-11-17 23:12,Oliver Tree,Miracle Man,125051
2023-11-17 23:15,Oliver Tree,Things We Used To Do,157600
2023-11-17 23:18,KSI,Voices (feat. Oliver Tree),188575
2023-11-17 23:21,Oliver Tree,Placeholder,159818
2023-11-17 23:23,What So Not,Mr Regular,174620
2023-11-17 23:26,Oliver Tree,One & Only,137391
2023-11-17 23:28,Oliver Tree,When You're Around,132236
2023-11-17 23:31,Getter,Forget It (feat. Oliver Tree),212631
2023-11-17 23:34,Oliver Tree,Sunshine,135854
2023-11-17 23:37,Oliver Tree,A-Okay,192722
2023-11-17 23:39,Oliver Tree,Jerk,135020
2023-11-17 23:42,Oliver Tree,Miss You - Sped Up Version,171701
2023-11-17 23:45,Oliver Tree,Cigarettes,153366
2023-11-17 23:47,TWISTED,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,164629
2023-11-17 23:50,Oliver Tree,Out of Ordinary,180383
2023-11-17 23:53,Oliver Tree,Fuck,154681
2023-11-17 23:56,Oliver Tree,Life Goes On (feat. Trippie Redd & Ski Mask The Slump God),182491
2023-11-17 23:59,Whethan,Freefall (feat. Oliver Tree),155498
2023-11-18 00:01,Oliver Tree,Mind Control,120194
2023-11-18 00:04,Oliver Tree,Every Type of Friend,193986
2023-11-18 00:06,Oliver Tree,Hurt,145147
2023-11-18 00:08,Oliver Tree,Cheapskate,81026
2023-11-18 13:15,Oliver Tree,Turn It Up (feat. Tommy Cash),1550
2023-11-18 13:16,Vieze Asbak,OVERDOSE,31709
2023-11-18 13:18,Tweekacore,One Day Left,111370
2023-11-18 13:21,Vertile,Still Happy,175161
2023-11-18 13:23,Steve Aoki,Prizm ft. Sweet Minxxx,138750
2023-11-18 13:26,D-Venn,Already Know,161071
2023-11-18 13:28,Sound Rush,Adrenaline Overload,170034
2023-11-18 13:32,Crystal Rock,Scared to Be Lonely,218341
2023-11-18 13:36,Muse,Time is Running Out,236535
2023-11-18 13:37,Vieze Asbak,OVERDOSE,2704
2023-11-18 13:37,Bon Jovi,Christmas Isn’t Christmas,43041
2023-11-18 13:38,Oliver Tree,Ugly Side - Sped Up Version,68743
2023-11-18 13:39,Kembe X,Rolling Stoned,39854
2023-11-18 13:39,Toby Mai,$TONED,9312
2023-11-18 13:41,Mindchatter,Cash,162445
2023-11-18 13:44,southstar,Cover Up My Face,7771
2023-11-18 13:44,Anderex,TAKE CONTROL - DEEZL Remix,148658
2023-11-18 13:46,Parsa,BEUKEN IN DE KEUKEN,134837
2023-11-18 13:47,Bloodlust,Let You Go,62689
2023-11-18 13:50,Lavern,Miracle,136363
2023-11-18 13:52,Dermot Kennedy,Two Hearts,169780
2023-11-18 18:15,Tiësto,Lay Low (Radical Redemption Remix),163880
2023-11-18 18:17,Radical Redemption,Can You Dance,43786
2023-11-20 09:19,Radical Redemption,Can You Dance,8235
2023-11-20 09:22,Dual Damage,Promises,162015
2023-11-20 09:24,Kronos,New Generation,139593
2023-11-20 09:27,Tiësto,Lay Low (Radical Redemption Remix),176258
2023-11-20 09:31,Aftershock,Source Of Fire (Hardshift Anthem 2023),246209
2023-11-20 09:35,Unresolved,Addicted,175207
2023-11-20 09:38,Ran-D,Dance With The Devil - Kick Edit,161115
2023-11-20 09:42,Vazooka,Kick & Roll,228725
2023-11-20 09:44,Vasto,Demise 2.0,145679
2023-11-20 09:47,E-Force,History,188552
2023-11-20 09:50,The Purge,WINTER BLUES,196290
2023-11-20 09:53,Warface,X (A DECADE),169500
2023-11-20 09:55,Mutilator,Can You Feel It?!,129753
2023-11-20 09:58,The Purge,High On Life,178500
2023-11-20 10:09,Rebelion,DAS IST KEIN TECHNO,2718
2023-11-21 05:56,Milky Chance,Fabulous_Demo,200013
2023-11-21 05:58,Milky Chance,Favorite Song,132933
2023-11-21 06:03,Milky Chance,Unknown Song,250521
2023-11-21 06:05,Milky Chance,Living In A Haze,173369
2023-11-21 06:09,Milky Chance,Love Again,198267
2023-11-21 06:11,Milky Chance,Glass Of Wine,154986
2023-11-21 06:16,Milky Chance,Fairytale,256000
2023-11-21 06:20,Milky Chance,Purple Tiger,163626
2023-11-21 06:23,Milky Chance,Ego,232213
2023-11-21 06:27,Milky Chance,Down By The River,241052
2023-11-21 06:30,The Kooks,Beautiful World,183586
2023-11-21 06:34,Milky Chance,Cold Summer Breeze,184283
2023-11-21 06:37,Milky Chance,Tainted Love,179473
2023-11-21 06:39,Milky Chance,Troubled Man,155173
2023-11-21 06:42,Gentleman,Homesick - Live,172275
2023-11-21 06:44,beans.,nanana (it goes like),151200
2023-11-21 06:46,beans.,daylight,105600
2023-11-21 06:48,Toby Mai,nobody,113142
2023-11-21 06:51,Toby Mai,Cities,196000
2023-11-21 06:54,Dennis Lloyd,Not Around Me,154624
2023-11-21 06:58,Phace,PLAISIR PLAISIR,260930
2023-11-21 07:03,Youngr,Jesus Gave Me $10,260095
2023-11-21 07:08,Hippie Sabotage,Trailblazer,314840
2023-11-21 07:11,Disco Face,Big Jet Plane,189523
2023-11-21 07:14,A R I Z O N A,Moving On - Alle Farben Remix,195967
2023-11-21 07:16,Devault,Get To You,118490
2023-11-21 07:20,Sonik 23,Cannibalisme,242492
2023-11-21 07:23,BUNT.,Renaissance,151690
2023-11-21 07:26,Spitnoise,In The Jungle,156878
2023-11-21 07:27,TEKKMODE,Cold as Ice,111812
2023-11-21 07:31,Wild Angel,Lonely (Hardstyle),206322
2023-11-21 07:34,La Teigne,Illusion,165928
2023-11-21 07:36,BMT,I WANT IT,127595
2023-11-21 07:38,Blaze U,Kids - Techno Remix,120145
2023-11-21 07:41,The Resonant Squad,The Resolution - DJ Version,176514
2023-11-21 07:42,KICKARTZ,Dance,60957
2023-11-21 07:45,Scarra,Total Damage,174967
2023-11-21 07:48,KNTRLVRLST,Sie Will,204538
2023-11-21 07:50,Junkie Kid,Guess Who's Back,137800
2023-11-21 07:56,blk.,Middle Finger,319493
2023-11-21 07:57,Rauw Vlees,Dan Trip Ik Even,107612
2023-11-21 08:03,Newton,Space Racers,307450
2023-11-21 08:05,BIOJECT,Another Love - Hardstyle,122823
2023-11-21 08:08,Salvatore Ganacci,Your Mother,195452
2023-11-21 08:10,Tomorrow,All the Things She Said,143639
2023-11-21 08:11,Necromancer,The Fuhrer,67773
2023-11-21 08:15,Expulze,Breaking News (Hardstyle Buamz Remix),196009
2023-11-21 08:17,Klapperkebab,Pippi Langkous,121331
2023-11-21 08:18,SP3CTRUM,Creepin' - Sped Up Version,108031
2023-11-21 08:21,Steve Shaden,Florida - Radio Mix,162485
2023-11-21 08:24,Natte Visstick,Visstick Gooi Die Kanker Kick - Tony Junior Remix,162324
2023-11-21 08:29,NOTHANKS,LULLABY - PLAYED-A-LIVE,185608
2023-11-21 08:30,nand,Dachlatte - Paul Seul Remix,54466
2023-11-21 11:48,nand,Dachlatte - Paul Seul Remix,18780
2023-11-21 11:51,Latenz,Tekkno,188690
2023-11-21 11:55,Julian Brandts,Euphoria - Hardstyle Edit,214546
2023-11-21 11:58,Barber,The Darkness,205200
2023-11-21 12:00,Sonik 23,Cannibalisme,88649
2023-11-21 12:01,Showtek,Introde Bob Moog,98437
2023-11-21 12:06,Showtek,Shine (feat. Sonny Wilson),223828
2023-11-21 12:08,Showtek,Electric Slide (feat. Gracious K),126714
2023-11-21 12:09,Spotify,"Welkom, het is dinsdag",3201
2023-11-21 12:09,Showtek,Take My Heart Away,44740
2023-11-21 12:13,Tic-Tekk-Toe,Mine,93264
2023-11-21 12:15,Milky Chance,Purple Tiger,163626
2023-11-21 12:18,Oliver Tree,Miss You - Sped Up Version,171701
2023-11-21 12:21,Milky Chance,Living In A Haze,173369
2023-11-21 12:30,Vieze Asbak,SPIJKERBOM,168982
2023-11-21 12:34,Act of Rage,La La Land,250838
2023-11-21 12:35,Dutch Hour,Elixir - NeuroBeatz Remix,72208
2023-11-21 12:38,Lost Frequencies,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,194831
2023-11-21 12:45,Dutch Hour,Flying Whale - NeuroBeatz Remix,80039
2023-11-21 12:46,HCTM,Sudno (Hctm Techno Edit) - Remix,68571
2023-11-21 12:49,Vieze Asbak,Ameno,147204
2023-11-21 12:50,Klaus Veen,Euforische Ludes,63877
2023-11-21 12:56,Skrillex,Supersonic (my existence),165372
2023-11-21 12:59,Tinlicker,Because You Move Me,196375
2023-11-21 13:02,Don Diablo,Not Alone,160869
2023-11-21 13:04,D.O.D,Every Step,159857
2023-11-21 13:08,Sian Evans,Hide U - Tinlicker Remix,221048
2023-11-21 13:11,ARTY,Those Eyes,162786
2023-11-21 13:13,Alle Farben,Freedom,158571
2023-11-21 13:16,FISHER,Stop It,163790
2023-11-21 13:19,Odd Mob,LEFT TO RIGHT (Subsonic Remix),179310
2023-11-21 13:22,Thomas Newson,In The Club,154642
2023-11-21 13:25,Luude,Down Under (feat. Colin Hay),158774
2023-11-21 13:28,Wax Motif,Telugu Tech,201230
2023-11-21 13:32,Mau P,Gimme That Bounce,217410
2023-11-21 13:35,Stromae,Alors on danse - Radio Edit,206066
2023-11-21 13:38,David Guetta,Satisfaction,155676
2023-11-21 13:40,Brando,Sunday Monday,147096
2023-11-21 13:40,Spotify,"Welkom, het is dinsdag",8725
2023-11-21 13:43,Daniel Allan,I Just Need (with Lyrah),146165
2023-11-21 13:46,Rankka,You Better Run,194285
2023-11-21 13:50,Curbi,Stereo Function,206904
2023-11-21 13:53,Mr. Belt & Wezol,Way It Is,192905
2023-11-21 13:55,Sofi Tukker,Jacaré,156620
2023-11-21 13:59,Rootkit,Dreaming - Gibson Parker Remix,205714
2023-11-21 14:02,Dread MC,Don't Be Shady,187968
2023-11-21 14:05,WILL K,Sun Is Dark,158709
2023-11-21 14:07,KYTES,Apricosa,158400
2023-11-21 14:10,BASSTON,PRAISE THE LORD (TECHNO),160540
2023-11-21 14:13,Kungs,Never Going Home - Lost Frequencies Remix,190880
2023-11-21 14:14,Kölsch,Grey - Mixed,68536
2023-11-21 14:17,Lumina,Vois Sur Ton Chemin - Techno,174773
2023-11-21 14:21,Azulo,False Reality,256111
2023-11-21 14:28,TIME & GLUE,ACOR HT REWORK - S7ZAL Remix,409600
2023-11-21 14:31,AKUL,Body Moves,172941
2023-11-21 14:32,HCTM,Sudno (Hctm Techno Edit) - Remix,68571
2023-11-21 14:38,prodbyocx,Walking on a Dream,297424
2023-11-21 15:19,prodbyocx,Walking on a Dream,9797
2023-11-21 15:19,Lumina,Vois Sur Ton Chemin - Techno,1568
2023-11-21 15:21,Iván Reich,Caracol,158396
2023-11-21 15:24,Soda,M5,161454
2023-11-21 15:26,Kordhell,Murder In My Mind,145000
2023-11-21 15:28,DVRST,Close Eyes,132346
2023-11-21 15:32,Lex Digital,Doom,226666
2023-11-21 15:36,Twoxi,Mari,223298
2023-11-21 15:40,Rompasso,Sax,242326
2023-11-21 15:43,TRFN,U Do,195057
2023-11-21 15:46,Moses,We Are Venom,180318
2023-11-21 15:48,Ne Skazhu,Meet Her at the Car Parade,112655
2023-11-21 15:53,ShockOne,Follow Me - Mashd N Kutcher Remix,284571
2023-11-21 15:54,H! Dude,Sexual Destruction,11529
2023-11-21 18:08,Kembe X,Rolling Stoned,46860
2023-11-21 18:08,Rnbstylerz,Like Wooh Wooh,8300
2023-11-21 18:10,Knock2,One Chance,133291
2023-11-21 18:11,HEDEGAARD,GASOLINA & COCAINA,79123
2023-11-21 18:12,Tujamo,Ravers,8677
2023-11-21 18:12,Alle Farben,Freedom,9854
2023-11-21 18:12,Mau P,Dress Code,11640
2023-11-21 18:12,southstar,Backseat,18789
2023-11-21 18:12,Shiba San,Are You Feeling This?,7517
2023-11-21 18:15,MOTi,The Don Don,142315
2023-11-21 18:17,WILL K,Mini Skirt,136951
2023-11-21 18:19,Marc Kiss,Insomnia,146500
2023-11-21 18:23,€URO TRA$H,B€NZ,224032
2023-11-21 18:27,MOTi,Don't Wanna,211862
2023-11-21 18:30,PLS&TY,Party in My Head - Taiki Nulight Remix,47956
2023-11-21 18:30,KAAZE,Last Call,179105
2023-11-22 18:02,Vieze Asbak,FC Horsepower,269826
2023-11-22 18:03,Tic-Tekk-Toe,High Enough,108956
2023-11-22 18:05,NeuroBeatz,Are U Alive - Dutch Hour Remix,83461
2023-11-22 18:06,Malok,PUMP IT UP,12306
2023-11-22 18:06,Klaus Veen,Glibberen,12950
2023-11-22 18:06,Methtel Chris,Wonderful Nights,66250
2023-11-22 18:07,Klaus Veen,Poison,13010
2023-11-22 18:09,JKRS,It's a Fine Day - Sped Up,126480
2023-11-22 18:10,Tic-Tekk-Toe,Om Namaha Shiva,80905
2023-11-22 18:12,Mutilator,Hypnosis,114233
2023-11-22 18:13,Distinction,Skull Fuck,4510
2023-11-22 18:13,The Straikerz,M.D.E.,69160
2023-11-22 18:15,Klaus Veen,Happy Scoopday,88582
2023-11-22 18:18,Rooler,LET THE BASS KICK,173398
2023-11-22 18:19,Rebelion,Alternative Rush,96203
2023-11-22 18:20,SWORRA,POLIAKOV,70635
2023-11-22 18:23,Creeds,Work That,167000
2023-11-22 18:25,Creeds,Work That,1530
2023-11-22 18:26,Vieze Asbak,OVERDOSE,2020
2023-11-22 18:26,Klaus Veen,Kolencentrale,4380
2023-11-22 18:26,Jayron,Bella Ciao - Hard Techno Remix,6080
2023-11-22 18:26,Dr. Peacock,Trip to Holland - Major Conspiracy Remix,9270
2023-11-22 18:26,TEKK MANE,HARDTEKK MASSACRE,23700
2023-11-22 18:28,Vieze Asbak,Friesenjung (Sped Up),125796
2023-11-22 18:30,Vieze Asbak,Lekkere Boterham,81253
2023-11-22 18:32,Vieze Asbak,Meet Her At The Love Parade - Beuk Mix,112258
2023-11-22 18:34,Vieze Asbak,Pump This Party,145840
2023-11-22 18:36,Vieze Asbak,Bungelrave,115334
2023-11-22 18:38,Vieze Asbak,Ameno,147204
2023-11-22 18:41,Vieze Asbak,SPIJKERBOM,168982
2023-11-22 18:44,Mr. Polska,POLSKA JUMPSTYLE,140258
2023-11-22 18:45,gladde paling,Ratata,105732
2023-11-22 18:47,Vieze Asbak,Drankstand,121718
2023-11-22 18:52,Vieze Asbak,FC Horsepower,269826
2023-11-22 18:55,Vieze Asbak,STOTENPAAL,163208
2023-11-22 18:58,Vieze Asbak,Techmozart,171441
2023-11-22 18:59,Vieze Asbak,Porno Plaat - Smakelijke Mix,87496
2023-11-22 19:03,Vieze Asbak,Wachtmuziek (Sped Up),117600
2023-11-22 22:55,Vieze Asbak,Pompen Met Die Subwoofer,80576
2023-11-23 07:20,E-Force,The Path Of Destruction,197798
2023-11-23 07:23,E-Force,The Path Of Destruction,197798
2023-11-23 07:26,E-Force,The Path Of Destruction,197798
2023-11-23 07:29,E-Force,The Path Of Destruction,197798
2023-11-23 07:32,E-Force,The Path Of Destruction,179839
2023-11-23 07:35,Dual Damage,Promises,162015
2023-11-23 07:37,Kronos,New Generation,139593
2023-11-23 07:40,Tiësto,Lay Low (Radical Redemption Remix),176258
2023-11-23 07:44,Aftershock,Source Of Fire (Hardshift Anthem 2023),246209
2023-11-23 07:47,Unresolved,Addicted,175207
2023-11-23 07:50,Ran-D,Dance With The Devil - Kick Edit,161115
2023-11-23 07:54,Vazooka,Kick & Roll,222590
2023-11-23 07:56,beans.,nanana (it goes like),151200
2023-11-23 07:58,beans.,daylight,105600
2023-11-23 08:00,Toby Mai,nobody,113142
2023-11-23 08:03,Toby Mai,Cities,196000
2023-11-23 08:06,Dennis Lloyd,Not Around Me,154624
2023-11-23 08:10,Zerb,Mwaki - Sped Up,38505
2023-11-23 08:10,Zerb,Mwaki,7048
2023-11-23 08:10,Phace,PLAISIR PLAISIR,240828
2023-11-23 08:11,Vieze Asbak,Friesenjung (Sped Up),46927
2023-11-23 08:38,Vieze Asbak,Friesenjung (Sped Up),78870
2023-11-23 08:40,Vieze Asbak,Lekkere Boterham,120433
2023-11-23 08:42,Vieze Asbak,Meet Her At The Love Parade - Beuk Mix,112258
2023-11-23 08:44,Vieze Asbak,Pump This Party,145840
2023-11-23 08:51,Vieze Asbak,Bungelrave,115334
2023-11-23 08:52,Vieze Asbak,Ameno,20761
2023-11-23 08:55,Vieze Asbak,SPIJKERBOM,168982
2023-11-23 08:57,Mr. Polska,POLSKA JUMPSTYLE,140258
2023-11-23 08:59,gladde paling,Ratata,105732
2023-11-23 09:01,Vieze Asbak,Drankstand,121718
2023-11-23 09:05,Vieze Asbak,FC Horsepower,269826
2023-11-23 09:08,Vieze Asbak,STOTENPAAL,163208
2023-11-23 09:11,Vieze Asbak,Techmozart,171441
2023-11-23 09:12,Vieze Asbak,Porno Plaat - Smakelijke Mix,87496
2023-11-23 09:27,Vieze Asbak,Wachtmuziek (Sped Up),37014
2023-11-23 12:22,Vieze Asbak,Wachtmuziek (Sped Up),80912
2023-11-23 12:25,Vieze Asbak,Pompen Met Die Subwoofer,147870
2023-11-23 12:27,Natte Visstick,Samson & Ket - Vieze Asbak Remix,146575
2023-11-23 12:29,Parsa,HEROÏNE,106580
2023-11-23 12:31,Vieze Asbak,Hardcore Will Never Die,131433
2023-11-23 12:44,Krabi,Acid Plaat - Vieze Asbak Remix,204308
2023-11-23 13:01,Krabi,Acid Plaat - Vieze Asbak Remix,8566
2023-11-23 13:08,GRAVEDGR,JUGGERNAUT,167290
2023-11-23 13:14,Vieze Asbak,TIMMERCLUB,367128
2023-11-23 13:16,Vieze Asbak,Picobello BV,121495
2023-11-23 13:17,Vieze Asbak,Wees Zuinig Op Je Energie - Kraak Mix,88183
2023-11-23 13:19,Vieze Asbak,Erika Uit Langenboom - Uptempo Braak Mix,129433
2023-11-23 13:22,Joost,Rookpauze 2,153000
2023-11-23 13:23,Vieze Asbak,Kop Van De Kat,64856
2023-11-23 13:25,Vieze Asbak,Polish Cow,113893
2023-11-23 13:27,Lil Texas,Countdown,160500
2023-11-23 13:30,Dionysus,Home - Vieze Asbak Remix,128703
2023-11-23 13:32,Vieze Asbak,Dinsdag,162997
2023-11-23 13:34,Vieze Asbak,Bent U Dronken,108221
2023-11-23 13:36,Vieze Asbak,Kabouterpost,94260
2023-11-23 13:37,Vieze Asbak,Outro Con Te Partiro,101147
2023-11-23 13:40,GPF,Lekkere Boterham - GPF Remix,136707
2023-11-23 13:41,SOTA,Realise,1332
2023-11-23 13:41,Subsonic,Last Time,4658
2023-11-23 13:45,Kanine,Division,227658
2023-11-23 13:49,K Motionz,Back Trackin,212500
2023-11-23 13:52,Bru-C,No Excuses - Hedex Remix,163907
2023-11-23 13:55,Vibe Chemistry,Baddest,223008
2023-11-23 13:58,BCee,Before You - goddard. Remix,187586
2023-11-23 14:01,Odd Mob,Disappear (feat. Hayley Trinca) [ShockOne Remix],183663
2023-11-23 14:03,CLIPZ,"Again (feat. Ms. Dynamite, Ms Banks & Jaykae) - Mixed",66278
2023-11-23 14:05,FooR,Nights Of Our Lives,147373
2023-11-23 14:08,DJ Zinc,Get Wiser,156034
2023-11-23 14:19,Curbi,Flying,61528
2023-11-23 16:31,Curbi,Flying,15420
2023-11-23 16:34,Justin Hawkes,Heartleap,190836
2023-11-23 16:38,Netsky,Let Me Hold You - Grafix Remix,234263
2023-11-23 16:41,Gray,Twilight,207558
2023-11-23 18:45,Oliverse,Unspoken - MUZZ & Oliverse Remix,187590
2023-11-23 18:48,1991,Feels,175517
2023-11-23 18:51,Subsonic,Launchpad,179310
2023-11-23 18:55,Freaks & Geeks,Freefalling,209655
2023-11-23 18:57,Skepsis,Know What It Means,160000
2023-11-23 18:58,Cajama,Take a Ride,16820
2023-11-23 18:58,Mozey,I Can Be Your Future - Radio Edit,14638
2023-11-23 18:58,Flowidus,Shelter,4800
2023-11-23 19:00,Issey Cross,Bittersweet Goodbye,123087
2023-11-23 22:34,goddard.,Feel Like That,72962
2023-11-24 07:34,Lost Frequencies,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,6080
2023-11-24 08:36,Lost Frequencies,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,2500
2023-11-24 08:39,Cajama,Take a Ride,162461
2023-11-24 08:57,Curbi,Flying,167498
2023-11-24 09:14,Curbi,Flying,17798
2023-11-24 09:15,Cajama,Take a Ride,1233
2023-11-24 09:15,SOTA,Realise,27410
2023-11-24 09:18,Curbi,Flying,184836
2023-11-24 09:21,SOTA,Realise,195862
2023-11-24 09:24,Lost Frequencies,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,194831
2023-11-24 09:31,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",177291
2023-11-24 09:39,Synergy,All Makes Sense,248286
2023-11-24 09:55,BLVCK CROWZ,Wonderwall,244155
2023-11-24 09:58,Friction,Set Me Free,223526
2023-11-24 10:01,Turno,Rave Out,148155
2023-11-24 10:04,Wa-Fu,Bad Habits,213715
2023-11-24 10:30,NO SIGNE,Hazy,186666
2023-11-24 10:34,Fox Stevenson,Still Here,194476
2023-11-24 10:38,JOYRYDE,I WARE HOUSE,266880
2023-11-24 10:42,Millbrook,Choices (feat. Nova Sky),238004
2023-11-24 10:47,Pendulum,Hold Your Colour - Noisia Remix,322937
2023-11-24 10:51,1991,Full Send,229137
2023-11-24 10:57,DJ Fresh,Gold Dust - Fox Stevenson Remix,157619
2023-11-24 11:28,DJ Fresh,Gold Dust - Fox Stevenson Remix,75919
2023-11-24 11:32,BLVCK CROWZ,WARNING SIGN,200056
2023-11-24 11:34,Iván Reich,Caracol,158396
2023-11-24 11:37,Soda,M5,161454
2023-11-24 11:39,Kordhell,Murder In My Mind,145000
2023-11-24 11:42,DVRST,Close Eyes,132346
2023-11-24 11:45,Lex Digital,Doom,226666
2023-11-24 11:45,Twoxi,Mari,4151
2023-11-24 11:49,Act of Rage,Back In Town,196500
2023-11-24 11:51,Radical Redemption,Codebreaker,162000
2023-11-24 11:52,MEganaMG,An Overture To Commission,21782
2023-11-24 11:54,Mr. Ivex,Totality of Reality,165388
2023-11-24 11:56,Rebelion,SIMU FKN LATION,109502
2023-11-24 12:00,Aftershock,Army of the Night,212195
2023-11-24 12:23,LORD HADES,One In A Million - Hardstyle Mix,76616
2023-11-24 12:26,Inner Shadows,Rising Sun,189243
2023-11-24 12:28,Rebelion,SWITCHBLADES - THE SECOND DOSE EDIT,121791
2023-11-24 12:28,Rebelion,SIMU FKN LATION,5042
2023-11-24 12:30,Rebelion,SWITCHBLADES - THE SECOND DOSE EDIT,94327
2023-11-24 12:34,Aversion,Reflected Reality - Official Shockerz 2023 Anthem,235348
2023-11-24 12:36,Chipz,1001 Arabian Nights - Hardstyle Remix,173000
2023-11-24 12:37,Tinlicker,This Life (feat. Tom Smith),49922
2023-11-24 12:38,Rebelion,SWITCHBLADES - THE SECOND DOSE EDIT,1402
2023-11-24 12:38,Aversion,Reflected Reality - Official Shockerz 2023 Anthem,6677
2023-11-24 12:38,Chipz,1001 Arabian Nights - Hardstyle Remix,14153
2023-11-24 12:39,Rebelion,BEYOND THE BEYOND,99003
2023-11-24 12:42,Bastille,Pompeii MMXXIII - Edit,155254
2023-11-24 12:45,Devin Wild,EUPHORIA,177374
2023-11-24 12:47,Skrizzly Adams,Out of Towners,5747
2023-11-24 12:47,Angerfist,The Untouchables,130721
2023-11-24 12:51,Adaro,Break The Bass,207000
2023-11-24 12:56,Will Sparks,Creed (Midnight Dance Party Remix),273529
2023-11-24 13:17,Hannah Laing,Party All The Time - D.O.D Remix,44733
2023-11-24 14:11,Hannah Laing,Party All The Time - D.O.D Remix,90255
2023-11-24 14:13,D-Fence,Beuken,132512
2023-11-24 14:16,SWORRA,DISASTER,134389
2023-11-24 14:19,DJ Smellhodet,Inside My Head Hardstyle,4510
2023-11-24 14:19,Alcemist,Double Rum,220800
2023-11-24 14:23,Curbi,The Funktion,208129
2023-11-24 14:26,Muse,"Butterflies & Hurricanes (Vocal, Keyboard and Strings Only)",204135
2023-11-24 14:27,MEganaMG,Celebrate Meditation,70762
